"Var1"	"Var2"	"value"
"SLBP_exon"	"FXR1_exon"	0.183459879296095
"SLTM_exon"	"FXR1_exon"	0.291404329199471
"SMNDC1_exon"	"FXR1_exon"	0.278898391621031
"SND1_exon"	"FXR1_exon"	0.394235285057042
"SRSF1_exon"	"FXR1_exon"	0.314744473520255
"TAF15_exon"	"FXR1_exon"	0.241751638569213
"TARDBP_exon"	"FXR1_exon"	0.316408510625167
"TNRC6A_exon"	"FXR1_exon"	0.413371552946567
"TRA2A_exon"	"FXR1_exon"	0.348365723485689
"TROVE2_exon"	"FXR1_exon"	0.314792864821233
"U2AF1_exon"	"FXR1_exon"	0.183238227933446
"U2AF2_exon"	"FXR1_exon"	0.128079290400764
"XRN2_exon"	"FXR1_exon"	0.219486946739618
"YWHAG_exon"	"FXR1_exon"	0.342702634662883
"AUH_exon"	"FXR2_exon"	0.260282562783846
"CPSF6_exon"	"FXR2_exon"	0.312932308869779
"CSTF2T_exon"	"FXR2_exon"	0.201752342376002
"DDX3X_exon"	"FXR2_exon"	0.307982156504213
"DDX42_exon"	"FXR2_exon"	0.282120490406068
"DGCR8_exon"	"FXR2_exon"	0.26115641449134
"EIF4G2_exon"	"FXR2_exon"	0.394817809848181
"FAM120A_exon"	"FXR2_exon"	0.318133861000233
"FMR1_exon"	"FXR2_exon"	0.661941153908872
"FXR1_exon"	"FXR2_exon"	0.559047977619328
"FXR2_exon"	"FXR2_exon"	1
"GNL3_exon"	"FXR2_exon"	0.321441922612468
"GTF2F1_exon"	"FXR2_exon"	0.279662205049098
"HNRNPA1_exon"	"FXR2_exon"	0.191978098648948
"HNRNPK_exon"	"FXR2_exon"	0.124015933132619
"HNRNPM_exon"	"FXR2_exon"	0.229285948261418
"HNRNPU_exon"	"FXR2_exon"	0.170175292820306
"HNRNPUL1_exon"	"FXR2_exon"	0.19202602758057
"IGF2BP1_exon"	"FXR2_exon"	0.345647287475533
"IGF2BP2_exon"	"FXR2_exon"	0.441328403282046
"ILF3_exon"	"FXR2_exon"	0.152907491100174
"KHDRBS1_exon"	"FXR2_exon"	0.153501578008357
"KHSRP_exon"	"FXR2_exon"	0.0267971026721955
"LARP7_exon"	"FXR2_exon"	0.285569424053764
"LIN28B_exon"	"FXR2_exon"	0.362315678137547
"LSM11_exon"	"FXR2_exon"	0.233737102104589
"NONO_exon"	"FXR2_exon"	0.188997518262507
"NPM1_exon"	"FXR2_exon"	0.285021568269031
"PRPF8_exon"	"FXR2_exon"	0.144846972880375
"PTBP1_exon"	"FXR2_exon"	0.281615984946635
"RBM22_exon"	"FXR2_exon"	0.204350724306391
"RBM27_exon"	"FXR2_exon"	0.299188037352629
"SAFB2_exon"	"FXR2_exon"	0.17488755028271
"SBDS_exon"	"FXR2_exon"	0.270759471225201
"SLBP_exon"	"FXR2_exon"	0.188259236082089
"SLTM_exon"	"FXR2_exon"	0.337084362520926
"SMNDC1_exon"	"FXR2_exon"	0.275591339992604
"SND1_exon"	"FXR2_exon"	0.343495326698439
"SRSF1_exon"	"FXR2_exon"	0.32151799954335
"TAF15_exon"	"FXR2_exon"	0.195343919975566
"TARDBP_exon"	"FXR2_exon"	0.298059381110911
"TNRC6A_exon"	"FXR2_exon"	0.406670740586608
"TRA2A_exon"	"FXR2_exon"	0.390209677088654
"TROVE2_exon"	"FXR2_exon"	0.269485043556507
"U2AF1_exon"	"FXR2_exon"	0.227162169570542
"U2AF2_exon"	"FXR2_exon"	0.147918733694828
"XRN2_exon"	"FXR2_exon"	0.270504577135748
"YWHAG_exon"	"FXR2_exon"	0.347387966021223
"AUH_exon"	"GNL3_exon"	0.245787730089982
"CPSF6_exon"	"GNL3_exon"	0.317416715784409
"CSTF2T_exon"	"GNL3_exon"	0.216964940330522
"DDX3X_exon"	"GNL3_exon"	0.311449754399179
"DDX42_exon"	"GNL3_exon"	0.27392282556361
"DGCR8_exon"	"GNL3_exon"	0.323440608978052
"EIF4G2_exon"	"GNL3_exon"	0.350971063469083
"FAM120A_exon"	"GNL3_exon"	0.302857011526875
"FMR1_exon"	"GNL3_exon"	0.306941812281307
"FXR1_exon"	"GNL3_exon"	0.325334491448054
"FXR2_exon"	"GNL3_exon"	0.321441922612468
"GNL3_exon"	"GNL3_exon"	1
"GTF2F1_exon"	"GNL3_exon"	0.314649920805005
"HNRNPA1_exon"	"GNL3_exon"	0.225533795358734
"HNRNPK_exon"	"GNL3_exon"	0.151234146101641
"HNRNPM_exon"	"GNL3_exon"	0.215447789847899
"HNRNPU_exon"	"GNL3_exon"	0.204680242511935
"HNRNPUL1_exon"	"GNL3_exon"	0.254100326235315
"IGF2BP1_exon"	"GNL3_exon"	0.262742275653368
"IGF2BP2_exon"	"GNL3_exon"	0.263373178038654
"ILF3_exon"	"GNL3_exon"	0.218630841703552
"KHDRBS1_exon"	"GNL3_exon"	0.263612214839072
"KHSRP_exon"	"GNL3_exon"	0.103734666685197
"LARP7_exon"	"GNL3_exon"	0.281909981753431
"LIN28B_exon"	"GNL3_exon"	0.283189392145813
"LSM11_exon"	"GNL3_exon"	0.261194673930435
"NONO_exon"	"GNL3_exon"	0.249827439894588
"NPM1_exon"	"GNL3_exon"	0.388620676335636
"PRPF8_exon"	"GNL3_exon"	0.138947380169001
"PTBP1_exon"	"GNL3_exon"	0.304527181304192
"RBM22_exon"	"GNL3_exon"	0.286753810159101
"RBM27_exon"	"GNL3_exon"	0.32423698285901
"SAFB2_exon"	"GNL3_exon"	0.246445222680453
"SBDS_exon"	"GNL3_exon"	0.342768568530644
"SLBP_exon"	"GNL3_exon"	0.270664049240944
"SLTM_exon"	"GNL3_exon"	0.300349072404222
"SMNDC1_exon"	"GNL3_exon"	0.266607474545224
"SND1_exon"	"GNL3_exon"	0.33296735442214
"SRSF1_exon"	"GNL3_exon"	0.245289791361358
"TAF15_exon"	"GNL3_exon"	0.281152498781826
"TARDBP_exon"	"GNL3_exon"	0.347003948406823
"TNRC6A_exon"	"GNL3_exon"	0.36701741649516
"TRA2A_exon"	"GNL3_exon"	0.310245157782931
"TROVE2_exon"	"GNL3_exon"	0.305684871162177
"U2AF1_exon"	"GNL3_exon"	0.16535544253452
"U2AF2_exon"	"GNL3_exon"	0.11591200382677
"XRN2_exon"	"GNL3_exon"	0.233973122272088
"YWHAG_exon"	"GNL3_exon"	0.370183634002754
"AUH_exon"	"GTF2F1_exon"	0.269993559797834
"CPSF6_exon"	"GTF2F1_exon"	0.317976257159085
"CSTF2T_exon"	"GTF2F1_exon"	0.357196860447717
"DDX3X_exon"	"GTF2F1_exon"	0.246098582956434
"DDX42_exon"	"GTF2F1_exon"	0.315048789553937
"DGCR8_exon"	"GTF2F1_exon"	0.3196555757296
"EIF4G2_exon"	"GTF2F1_exon"	0.346630413569357
"FAM120A_exon"	"GTF2F1_exon"	0.314755849973233
"FMR1_exon"	"GTF2F1_exon"	0.259931237714933
"FXR1_exon"	"GTF2F1_exon"	0.27422177921112
"FXR2_exon"	"GTF2F1_exon"	0.279662205049098
"GNL3_exon"	"GTF2F1_exon"	0.314649920805005
"GTF2F1_exon"	"GTF2F1_exon"	1
"HNRNPA1_exon"	"GTF2F1_exon"	0.303132936307649
"HNRNPK_exon"	"GTF2F1_exon"	0.211399553291434
"HNRNPM_exon"	"GTF2F1_exon"	0.276083264365935
"HNRNPU_exon"	"GTF2F1_exon"	0.309758455826761
"HNRNPUL1_exon"	"GTF2F1_exon"	0.306949716531558
"IGF2BP1_exon"	"GTF2F1_exon"	0.223322573785039
"IGF2BP2_exon"	"GTF2F1_exon"	0.253325002602281
"ILF3_exon"	"GTF2F1_exon"	0.286523520407116
"KHDRBS1_exon"	"GTF2F1_exon"	0.269182608696744
"KHSRP_exon"	"GTF2F1_exon"	0.138196984173404
"LARP7_exon"	"GTF2F1_exon"	0.280343291625697
"LIN28B_exon"	"GTF2F1_exon"	0.226408060533729
"LSM11_exon"	"GTF2F1_exon"	0.309995775342112
"NONO_exon"	"GTF2F1_exon"	0.337453982953269
"NPM1_exon"	"GTF2F1_exon"	0.310056148687336
"PRPF8_exon"	"GTF2F1_exon"	0.189840703902547
"PTBP1_exon"	"GTF2F1_exon"	0.293376826876148
"RBM22_exon"	"GTF2F1_exon"	0.266786122999258
"RBM27_exon"	"GTF2F1_exon"	0.331352663783068
"SAFB2_exon"	"GTF2F1_exon"	0.296236440421653
"SBDS_exon"	"GTF2F1_exon"	0.278720281683672
"SLBP_exon"	"GTF2F1_exon"	0.227269432726424
"SLTM_exon"	"GTF2F1_exon"	0.335316397840054
"SMNDC1_exon"	"GTF2F1_exon"	0.294973285072412
"SND1_exon"	"GTF2F1_exon"	0.310536801953289
"SRSF1_exon"	"GTF2F1_exon"	0.262376253066564
"TAF15_exon"	"GTF2F1_exon"	0.323531907780305
"TARDBP_exon"	"GTF2F1_exon"	0.296930148265466
"TNRC6A_exon"	"GTF2F1_exon"	0.352927896673684
"TRA2A_exon"	"GTF2F1_exon"	0.274031393187252
"TROVE2_exon"	"GTF2F1_exon"	0.350105911732538
"U2AF1_exon"	"GTF2F1_exon"	0.200945759491938
"U2AF2_exon"	"GTF2F1_exon"	0.131776896533644
"XRN2_exon"	"GTF2F1_exon"	0.328846517246819
"YWHAG_exon"	"GTF2F1_exon"	0.350710629321411
"AUH_exon"	"HNRNPA1_exon"	0.190213696458735
"CPSF6_exon"	"HNRNPA1_exon"	0.261125337354007
"CSTF2T_exon"	"HNRNPA1_exon"	0.27934442942946
"DDX3X_exon"	"HNRNPA1_exon"	0.15034904000716
"DDX42_exon"	"HNRNPA1_exon"	0.248254362455595
"DGCR8_exon"	"HNRNPA1_exon"	0.225074678110979
"EIF4G2_exon"	"HNRNPA1_exon"	0.265336858660776
"FAM120A_exon"	"HNRNPA1_exon"	0.238575912818061
"FMR1_exon"	"HNRNPA1_exon"	0.184338094385318
"FXR1_exon"	"HNRNPA1_exon"	0.209117219619317
"FXR2_exon"	"HNRNPA1_exon"	0.191978098648948
"GNL3_exon"	"HNRNPA1_exon"	0.225533795358734
"GTF2F1_exon"	"HNRNPA1_exon"	0.303132936307649
"HNRNPA1_exon"	"HNRNPA1_exon"	1
"HNRNPK_exon"	"HNRNPA1_exon"	0.171194942498337
"HNRNPM_exon"	"HNRNPA1_exon"	0.201640776302017
"HNRNPU_exon"	"HNRNPA1_exon"	0.367869203830117
"HNRNPUL1_exon"	"HNRNPA1_exon"	0.2765468626267
"IGF2BP1_exon"	"HNRNPA1_exon"	0.161185084002401
"IGF2BP2_exon"	"HNRNPA1_exon"	0.172708141510373
"ILF3_exon"	"HNRNPA1_exon"	0.224671416527378
"KHDRBS1_exon"	"HNRNPA1_exon"	0.293229589479126
"KHSRP_exon"	"HNRNPA1_exon"	0.151058800930186
"LARP7_exon"	"HNRNPA1_exon"	0.192583081417653
"LIN28B_exon"	"HNRNPA1_exon"	0.184654223463853
"LSM11_exon"	"HNRNPA1_exon"	0.260532058011024
"NONO_exon"	"HNRNPA1_exon"	0.247223453715728
"NPM1_exon"	"HNRNPA1_exon"	0.233782612145356
"PRPF8_exon"	"HNRNPA1_exon"	0.116959722449082
"PTBP1_exon"	"HNRNPA1_exon"	0.212357430717167
"RBM22_exon"	"HNRNPA1_exon"	0.212482210332833
"RBM27_exon"	"HNRNPA1_exon"	0.229506674557439
"SAFB2_exon"	"HNRNPA1_exon"	0.312526920403334
"SBDS_exon"	"HNRNPA1_exon"	0.20085834410649
"SLBP_exon"	"HNRNPA1_exon"	0.189975603748778
"SLTM_exon"	"HNRNPA1_exon"	0.283375017859788
"SMNDC1_exon"	"HNRNPA1_exon"	0.210386311651013
"SND1_exon"	"HNRNPA1_exon"	0.218921677458647
"SRSF1_exon"	"HNRNPA1_exon"	0.206199647300571
"TAF15_exon"	"HNRNPA1_exon"	0.372690593207997
"TARDBP_exon"	"HNRNPA1_exon"	0.23409985496448
"TNRC6A_exon"	"HNRNPA1_exon"	0.246155790226335
"TRA2A_exon"	"HNRNPA1_exon"	0.215716230035362
"TROVE2_exon"	"HNRNPA1_exon"	0.265276233728614
"U2AF1_exon"	"HNRNPA1_exon"	0.144214003127255
"U2AF2_exon"	"HNRNPA1_exon"	0.101030587209777
"XRN2_exon"	"HNRNPA1_exon"	0.237247663261075
"YWHAG_exon"	"HNRNPA1_exon"	0.266685902183437
"AUH_exon"	"HNRNPK_exon"	0.217998659925722
"CPSF6_exon"	"HNRNPK_exon"	0.134193911762246
"CSTF2T_exon"	"HNRNPK_exon"	0.222240350878562
"DDX3X_exon"	"HNRNPK_exon"	0.0830537851682089
"DDX42_exon"	"HNRNPK_exon"	0.173218093395102
"DGCR8_exon"	"HNRNPK_exon"	0.227515204804057
"EIF4G2_exon"	"HNRNPK_exon"	0.159560696132708
"FAM120A_exon"	"HNRNPK_exon"	0.169076184949833
"FMR1_exon"	"HNRNPK_exon"	0.107458512951048
"FXR1_exon"	"HNRNPK_exon"	0.112952380357617
"FXR2_exon"	"HNRNPK_exon"	0.124015933132619
"GNL3_exon"	"HNRNPK_exon"	0.151234146101641
"GTF2F1_exon"	"HNRNPK_exon"	0.211399553291434
"HNRNPA1_exon"	"HNRNPK_exon"	0.171194942498337
"HNRNPK_exon"	"HNRNPK_exon"	1
"HNRNPM_exon"	"HNRNPK_exon"	0.127421851098691
"HNRNPU_exon"	"HNRNPK_exon"	0.181909525640423
"HNRNPUL1_exon"	"HNRNPK_exon"	0.18880671591565
"IGF2BP1_exon"	"HNRNPK_exon"	0.151445106388001
"IGF2BP2_exon"	"HNRNPK_exon"	0.153510906847637
"ILF3_exon"	"HNRNPK_exon"	0.256568292738433
"KHDRBS1_exon"	"HNRNPK_exon"	0.141136523634923
"KHSRP_exon"	"HNRNPK_exon"	0.122338441549363
"LARP7_exon"	"HNRNPK_exon"	0.163432790575401
"LIN28B_exon"	"HNRNPK_exon"	0.0419681242610369
"LSM11_exon"	"HNRNPK_exon"	0.16531383191602
"NONO_exon"	"HNRNPK_exon"	0.204141235053842
"NPM1_exon"	"HNRNPK_exon"	0.14183226179214
"PRPF8_exon"	"HNRNPK_exon"	0.116328717733438
"PTBP1_exon"	"HNRNPK_exon"	0.189618340855987
"RBM22_exon"	"HNRNPK_exon"	0.172513428103949
"RBM27_exon"	"HNRNPK_exon"	0.209740276240617
"SAFB2_exon"	"HNRNPK_exon"	0.105379195933461
"SBDS_exon"	"HNRNPK_exon"	0.187670037647666
"SLBP_exon"	"HNRNPK_exon"	0.143018348521048
"SLTM_exon"	"HNRNPK_exon"	0.181780292377615
"SMNDC1_exon"	"HNRNPK_exon"	0.143807039722978
"SND1_exon"	"HNRNPK_exon"	0.161193779568504
"SRSF1_exon"	"HNRNPK_exon"	0.0854546791140825
"TAF15_exon"	"HNRNPK_exon"	0.140893368238662
"TARDBP_exon"	"HNRNPK_exon"	0.116821383002429
"TNRC6A_exon"	"HNRNPK_exon"	0.197824714799393
"TRA2A_exon"	"HNRNPK_exon"	0.111918713328095
"TROVE2_exon"	"HNRNPK_exon"	0.217788267772863
"U2AF1_exon"	"HNRNPK_exon"	0.11810578295114
"U2AF2_exon"	"HNRNPK_exon"	0.0871150606530088
"XRN2_exon"	"HNRNPK_exon"	0.18918514281291
"YWHAG_exon"	"HNRNPK_exon"	0.179637852925351
"AUH_exon"	"HNRNPM_exon"	0.246477444244465
"CPSF6_exon"	"HNRNPM_exon"	0.195818320335128
"CSTF2T_exon"	"HNRNPM_exon"	0.253071957564359
"DDX3X_exon"	"HNRNPM_exon"	0.189872916342188
"DDX42_exon"	"HNRNPM_exon"	0.252149764437674
"DGCR8_exon"	"HNRNPM_exon"	0.248942036943865
"EIF4G2_exon"	"HNRNPM_exon"	0.24878596205475
"FAM120A_exon"	"HNRNPM_exon"	0.215247277448056
"FMR1_exon"	"HNRNPM_exon"	0.23123284387327
"FXR1_exon"	"HNRNPM_exon"	0.1781723847808
"FXR2_exon"	"HNRNPM_exon"	0.229285948261418
"GNL3_exon"	"HNRNPM_exon"	0.215447789847899
"GTF2F1_exon"	"HNRNPM_exon"	0.276083264365935
"HNRNPA1_exon"	"HNRNPM_exon"	0.201640776302017
"HNRNPK_exon"	"HNRNPM_exon"	0.127421851098691
"HNRNPM_exon"	"HNRNPM_exon"	1
"HNRNPU_exon"	"HNRNPM_exon"	0.201280693739963
"HNRNPUL1_exon"	"HNRNPM_exon"	0.221066925510214
"IGF2BP1_exon"	"HNRNPM_exon"	0.104108758887282
"IGF2BP2_exon"	"HNRNPM_exon"	0.174794196352367
"ILF3_exon"	"HNRNPM_exon"	0.180432056901694
"KHDRBS1_exon"	"HNRNPM_exon"	0.164635113379445
"KHSRP_exon"	"HNRNPM_exon"	0.173199047973021
"LARP7_exon"	"HNRNPM_exon"	0.261469887238993
"LIN28B_exon"	"HNRNPM_exon"	0.193910890850433
"LSM11_exon"	"HNRNPM_exon"	0.204079212213907
"NONO_exon"	"HNRNPM_exon"	0.285322814686917
"NPM1_exon"	"HNRNPM_exon"	0.187934315227699
"PRPF8_exon"	"HNRNPM_exon"	0.133332351995955
"PTBP1_exon"	"HNRNPM_exon"	0.15975127514297
"RBM22_exon"	"HNRNPM_exon"	0.201809553274514
"RBM27_exon"	"HNRNPM_exon"	0.229534709359713
"SAFB2_exon"	"HNRNPM_exon"	0.172555833449924
"SBDS_exon"	"HNRNPM_exon"	0.235823807646777
"SLBP_exon"	"HNRNPM_exon"	0.17349835602648
"SLTM_exon"	"HNRNPM_exon"	0.267675323166785
"SMNDC1_exon"	"HNRNPM_exon"	0.188172332258608
"SND1_exon"	"HNRNPM_exon"	0.209571813699802
"SRSF1_exon"	"HNRNPM_exon"	0.205933887368294
"TAF15_exon"	"HNRNPM_exon"	0.217323275171999
"TARDBP_exon"	"HNRNPM_exon"	0.209171717575027
"TNRC6A_exon"	"HNRNPM_exon"	0.22889097246479
"TRA2A_exon"	"HNRNPM_exon"	0.174195809461893
"TROVE2_exon"	"HNRNPM_exon"	0.233905645046142
"U2AF1_exon"	"HNRNPM_exon"	0.155043224952646
"U2AF2_exon"	"HNRNPM_exon"	0.0879485636016579
"XRN2_exon"	"HNRNPM_exon"	0.233385044515138
"YWHAG_exon"	"HNRNPM_exon"	0.241102053437112
"AUH_exon"	"HNRNPU_exon"	0.194878313977499
"CPSF6_exon"	"HNRNPU_exon"	0.238036474450528
"CSTF2T_exon"	"HNRNPU_exon"	0.315173929012202
"DDX3X_exon"	"HNRNPU_exon"	0.143933962777017
"DDX42_exon"	"HNRNPU_exon"	0.258701536326838
"DGCR8_exon"	"HNRNPU_exon"	0.241241328585022
"EIF4G2_exon"	"HNRNPU_exon"	0.238712892707433
"FAM120A_exon"	"HNRNPU_exon"	0.266231060393031
"FMR1_exon"	"HNRNPU_exon"	0.152932876116913
"FXR1_exon"	"HNRNPU_exon"	0.192312213378111
"FXR2_exon"	"HNRNPU_exon"	0.170175292820306
"GNL3_exon"	"HNRNPU_exon"	0.204680242511935
"GTF2F1_exon"	"HNRNPU_exon"	0.309758455826761
"HNRNPA1_exon"	"HNRNPU_exon"	0.367869203830117
"HNRNPK_exon"	"HNRNPU_exon"	0.181909525640423
"HNRNPM_exon"	"HNRNPU_exon"	0.201280693739963
"HNRNPU_exon"	"HNRNPU_exon"	1
"HNRNPUL1_exon"	"HNRNPU_exon"	0.307958044026156
"IGF2BP1_exon"	"HNRNPU_exon"	0.1581391522592
"IGF2BP2_exon"	"HNRNPU_exon"	0.160985335456125
"ILF3_exon"	"HNRNPU_exon"	0.268289337402433
"KHDRBS1_exon"	"HNRNPU_exon"	0.307858581225775
"KHSRP_exon"	"HNRNPU_exon"	0.197634372656095
"LARP7_exon"	"HNRNPU_exon"	0.200778267449792
"LIN28B_exon"	"HNRNPU_exon"	0.15595604930528
"LSM11_exon"	"HNRNPU_exon"	0.242749741179431
"NONO_exon"	"HNRNPU_exon"	0.261883858811845
"NPM1_exon"	"HNRNPU_exon"	0.225859225827886
"PRPF8_exon"	"HNRNPU_exon"	0.121169023535871
"PTBP1_exon"	"HNRNPU_exon"	0.204196864889709
"RBM22_exon"	"HNRNPU_exon"	0.221515836685606
"RBM27_exon"	"HNRNPU_exon"	0.250344712193045
"SAFB2_exon"	"HNRNPU_exon"	0.321025276410707
"SBDS_exon"	"HNRNPU_exon"	0.22110818513638
"SLBP_exon"	"HNRNPU_exon"	0.189639008941603
"SLTM_exon"	"HNRNPU_exon"	0.281021040830848
"SMNDC1_exon"	"HNRNPU_exon"	0.211082540861184
"SND1_exon"	"HNRNPU_exon"	0.217159535736377
"SRSF1_exon"	"HNRNPU_exon"	0.169639789527874
"TAF15_exon"	"HNRNPU_exon"	0.357651601348568
"TARDBP_exon"	"HNRNPU_exon"	0.22071432638747
"TNRC6A_exon"	"HNRNPU_exon"	0.234226076900502
"TRA2A_exon"	"HNRNPU_exon"	0.182271663291767
"TROVE2_exon"	"HNRNPU_exon"	0.264609333466657
"U2AF1_exon"	"HNRNPU_exon"	0.144577469707391
"U2AF2_exon"	"HNRNPU_exon"	0.102230586557929
"XRN2_exon"	"HNRNPU_exon"	0.241670024687385
"YWHAG_exon"	"HNRNPU_exon"	0.253879294854179
"AUH_exon"	"HNRNPUL1_exon"	0.204342574737038
"CPSF6_exon"	"HNRNPUL1_exon"	0.287302893788966
"CSTF2T_exon"	"HNRNPUL1_exon"	0.336156930197183
"DDX3X_exon"	"HNRNPUL1_exon"	0.17575468142325
"DDX42_exon"	"HNRNPUL1_exon"	0.261627011017723
"DGCR8_exon"	"HNRNPUL1_exon"	0.28631219029641
"EIF4G2_exon"	"HNRNPUL1_exon"	0.264527575090995
"FAM120A_exon"	"HNRNPUL1_exon"	0.267271649426696
"FMR1_exon"	"HNRNPUL1_exon"	0.172727853296037
"FXR1_exon"	"HNRNPUL1_exon"	0.228555537061265
"FXR2_exon"	"HNRNPUL1_exon"	0.19202602758057
"GNL3_exon"	"HNRNPUL1_exon"	0.254100326235315
"GTF2F1_exon"	"HNRNPUL1_exon"	0.306949716531558
"HNRNPA1_exon"	"HNRNPUL1_exon"	0.2765468626267
"HNRNPK_exon"	"HNRNPUL1_exon"	0.18880671591565
"HNRNPM_exon"	"HNRNPUL1_exon"	0.221066925510214
"HNRNPU_exon"	"HNRNPUL1_exon"	0.307958044026156
"HNRNPUL1_exon"	"HNRNPUL1_exon"	1
"IGF2BP1_exon"	"HNRNPUL1_exon"	0.178996532355961
"IGF2BP2_exon"	"HNRNPUL1_exon"	0.176026680297814
"ILF3_exon"	"HNRNPUL1_exon"	0.25475139127073
"KHDRBS1_exon"	"HNRNPUL1_exon"	0.28762851389105
"KHSRP_exon"	"HNRNPUL1_exon"	0.198346330815186
"LARP7_exon"	"HNRNPUL1_exon"	0.215688746362946
"LIN28B_exon"	"HNRNPUL1_exon"	0.18712820735753
"LSM11_exon"	"HNRNPUL1_exon"	0.284104432393068
"NONO_exon"	"HNRNPUL1_exon"	0.311153938215811
"NPM1_exon"	"HNRNPUL1_exon"	0.266721593737579
"PRPF8_exon"	"HNRNPUL1_exon"	0.14852496808949
"PTBP1_exon"	"HNRNPUL1_exon"	0.258303603278078
"RBM22_exon"	"HNRNPUL1_exon"	0.278036099868449
"RBM27_exon"	"HNRNPUL1_exon"	0.289408395979389
"SAFB2_exon"	"HNRNPUL1_exon"	0.293403120884821
"SBDS_exon"	"HNRNPUL1_exon"	0.240403368277509
"SLBP_exon"	"HNRNPUL1_exon"	0.194491759454468
"SLTM_exon"	"HNRNPUL1_exon"	0.286541431579197
"SMNDC1_exon"	"HNRNPUL1_exon"	0.26625647054721
"SND1_exon"	"HNRNPUL1_exon"	0.250403191830548
"SRSF1_exon"	"HNRNPUL1_exon"	0.20290175907694
"TAF15_exon"	"HNRNPUL1_exon"	0.319947547694501
"TARDBP_exon"	"HNRNPUL1_exon"	0.257419741763419
"TNRC6A_exon"	"HNRNPUL1_exon"	0.283969833664628
"TRA2A_exon"	"HNRNPUL1_exon"	0.226723408973339
"TROVE2_exon"	"HNRNPUL1_exon"	0.301340527213163
"U2AF1_exon"	"HNRNPUL1_exon"	0.160303503585209
"U2AF2_exon"	"HNRNPUL1_exon"	0.131105755717551
"XRN2_exon"	"HNRNPUL1_exon"	0.2576566747968
"YWHAG_exon"	"HNRNPUL1_exon"	0.299582300261252
"AUH_exon"	"IGF2BP1_exon"	0.162419480134843
"CPSF6_exon"	"IGF2BP1_exon"	0.241241262656184
"CSTF2T_exon"	"IGF2BP1_exon"	0.15970222923276
"DDX3X_exon"	"IGF2BP1_exon"	0.277645313289474
"DDX42_exon"	"IGF2BP1_exon"	0.165798856806518
"DGCR8_exon"	"IGF2BP1_exon"	0.225337016431212
"EIF4G2_exon"	"IGF2BP1_exon"	0.266089110845124
"FAM120A_exon"	"IGF2BP1_exon"	0.328408167086714
"FMR1_exon"	"IGF2BP1_exon"	0.300666540358692
"FXR1_exon"	"IGF2BP1_exon"	0.355208570179109
"FXR2_exon"	"IGF2BP1_exon"	0.345647287475533
"GNL3_exon"	"IGF2BP1_exon"	0.262742275653368
"GTF2F1_exon"	"IGF2BP1_exon"	0.223322573785039
"HNRNPA1_exon"	"IGF2BP1_exon"	0.161185084002401
"HNRNPK_exon"	"IGF2BP1_exon"	0.151445106388001
"HNRNPM_exon"	"IGF2BP1_exon"	0.104108758887282
"HNRNPU_exon"	"IGF2BP1_exon"	0.1581391522592
"HNRNPUL1_exon"	"IGF2BP1_exon"	0.178996532355961
"IGF2BP1_exon"	"IGF2BP1_exon"	1
"IGF2BP2_exon"	"IGF2BP1_exon"	0.585047850753708
"ILF3_exon"	"IGF2BP1_exon"	0.156573926896993
"KHDRBS1_exon"	"IGF2BP1_exon"	0.178335762595411
"KHSRP_exon"	"IGF2BP1_exon"	0.0371782082921008
"LARP7_exon"	"IGF2BP1_exon"	0.180623993700536
"LIN28B_exon"	"IGF2BP1_exon"	0.2859196523261
"LSM11_exon"	"IGF2BP1_exon"	0.223784974293591
"NONO_exon"	"IGF2BP1_exon"	0.137568279626853
"NPM1_exon"	"IGF2BP1_exon"	0.229567681014807
"PRPF8_exon"	"IGF2BP1_exon"	0.135973027322175
"PTBP1_exon"	"IGF2BP1_exon"	0.213261338774493
"RBM22_exon"	"IGF2BP1_exon"	0.186724669478872
"RBM27_exon"	"IGF2BP1_exon"	0.257065587414232
"SAFB2_exon"	"IGF2BP1_exon"	0.154860156706684
"SBDS_exon"	"IGF2BP1_exon"	0.234233216988095
"SLBP_exon"	"IGF2BP1_exon"	0.158322254320813
"SLTM_exon"	"IGF2BP1_exon"	0.197802847379393
"SMNDC1_exon"	"IGF2BP1_exon"	0.227353325097998
"SND1_exon"	"IGF2BP1_exon"	0.402426512551818
"SRSF1_exon"	"IGF2BP1_exon"	0.182354989361508
"TAF15_exon"	"IGF2BP1_exon"	0.182211190427313
"TARDBP_exon"	"IGF2BP1_exon"	0.231129913555843
"TNRC6A_exon"	"IGF2BP1_exon"	0.299266403488815
"TRA2A_exon"	"IGF2BP1_exon"	0.25561854140612
"TROVE2_exon"	"IGF2BP1_exon"	0.236987226091593
"U2AF1_exon"	"IGF2BP1_exon"	0.15963102147491
"U2AF2_exon"	"IGF2BP1_exon"	0.138274107584621
"XRN2_exon"	"IGF2BP1_exon"	0.158720672915757
"YWHAG_exon"	"IGF2BP1_exon"	0.263633297537522
"AUH_exon"	"IGF2BP2_exon"	0.213302228186135
"CPSF6_exon"	"IGF2BP2_exon"	0.255809365981219
"CSTF2T_exon"	"IGF2BP2_exon"	0.191397723001476
"DDX3X_exon"	"IGF2BP2_exon"	0.294940530283711
"DDX42_exon"	"IGF2BP2_exon"	0.243014041029818
"DGCR8_exon"	"IGF2BP2_exon"	0.249642825913851
"EIF4G2_exon"	"IGF2BP2_exon"	0.32472534565231
"FAM120A_exon"	"IGF2BP2_exon"	0.333956552899517
